text,class
"W wyjątkowych przypadkach, np. awarii, obsługa Skateparku ma prawo w każdym momencie ogłosić przerwę techniczną. Nie powoduje to żadnej odpowiedzialności Organizatora",KLAUZULA_ABUZYWNA
Koszty związane z ustanawianiem zabezpieczeń 2. Kredytobiorca jest zobowiązany do pokrycia opłat i kosztów związanych z ustanowieniem zabezpieczeń.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Jeżeli opóźnienie w uiszczeniu Opłaty wynosi co najmniej 3 miesiące. Operator może przenieść wierzytelność o taką przeterminowaną należność na podmiot zawodowo zajmujący się obrotem wierzytelnościami.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku nieotrzymania rachunku telefonicznego za dany okres rozliczeniowy, Abonent zobowiązany jest niezwłocznie zgłosić ten fakt do Operatora. Skutki niedokonania zgłoszenia obciążają Abonenta",KLAUZULA_ABUZYWNA
"Reklamacje można składać tylko w formie pisemnej za pomocą formularza reklamacyjnego znajdującego się na stronie internetowej lub listownie w ciągu dni od dnia wystawiania opłaty dodatkowej. Złożenie reklamacji nie wydłuża terminu opłacenia obniżonej opłaty dodatkowej. Reklamacje złożone po terminie lub bez podania danych osobowych użytkowania pojazdu i numeru opłaty dodatkowej/numer rejestracyjny pojazdu, pozostają bez rozpatrzenia.",KLAUZULA_ABUZYWNA
"W przypadku gdy ze względu na zmiany wysokości odsetek maksymalnych, określonego w art. 359 § 2 1 k.c.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
spory rozstrzygać będzie sąd właściwy dla siedziby .,KLAUZULA_ABUZYWNA
"Rodzice, którzy przedłużają umowę na kolejny rok szkolny wnoszą opłatę kontynuacyjną w wysokości opłaty wpisowej na dany rok szkolny obniżonej o 20%. Obejmuje ona ubezpieczenie NNW oraz zakup materiałów edukacyjnych. Podlega zwrotowi jedynie w razie skutecznego rozwiązania umowy przed rozpoczęciem świadczenia usług przez Żłobek, jednak nie później niż po wykupie ubezpieczenia NNW lub zakupie materiałów edukacyjnych. Opłata kontynuacyjna podlega zwrotowi także w przypadku rozwiązania umowy z przyczyn leżących po stronie Żłobka.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
klient akceptuje niniejszy regulamin,KLAUZULA_ABUZYWNA
"Zmiana stopy oprocentowania a harmonogram spłat § 7. Opłaty i prowizje 8.O zmianie stopy procentowej Bank powiadamia Kredytobiorcę i Poręczycieli, przesyłając zmieniony harmonogram spłat.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
zrezygnują z nie będą zwracane koszty biletu.,KLAUZULA_ABUZYWNA
"Abonent, o którym mowa w ust.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Użytkownik odpowiada za ewentualne szkody na terenie wypożyczalni zabawek wodnych, wskutek niedostosowania się do Regulaminu.",KLAUZULA_ABUZYWNA
"3.W przypadku odprowadzania ścieków do własnej oczyszczalni ścieków lub jeżeli następuje ich podczyszczanie, Odbiorca przedkłada do wglądu:  -pozwolenie wodnoprawne,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Na terenie placu zabaw może być dokonywany zapis wizerunku klientów poprzez fotografowanie lub nagrywanie. Klient nie może wejść na teren obiektu jeśli nie wyrazi pisemnej zgody na zapis swojego wizerunku i osób znajdujących się pod jego opieką oraz na rozpowszechnianie ich wizerunku dla celów reklamowo-promocyjnych.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Zasady organizacji pracy Klubu oraz rekrutacji dzieci określa statut i regulamin Klubu, które stanowią załączniki do niniejszej umowy i jednocześnie jej integralną część.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku gdy powierzchnia użytkowa zinwentaryzowanego Lokalu będzie większa od powierzchni użytkowej projektowanej, wskazanej w niniejszej umowie, nabywca zobowiązany będzie do dokonania proporcjonalnej dopłaty do ceny nabycia prawa odrębnej własności Lokalu, zaś w przypadku gdy powierzchnia użytkowa zinwentaryzowanego Lokalu będzie mniejsza od powierzchni użytkowej projektowanej, wskazanej w niniejszej umowie, Deweloper zobowiązany będzie do zwrotu na rzecz Nabywcy proporcjonalnej części ceny nabycia prawa odrębnej własności Lokalu. W przypadku zwiększenia bądź zmniejszenia ceny Lokalu Mieszkalnego wskutek ustalenia na podstawie pomiarów powykonawczych innej powierzchni użytkowej Lokalu Mieszkalnego niż wynikająca z Umowy, konsumentowi przysługuje prawo odstąpienia od umowy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Początek opcji dla kredytu oprocentowanego wg stopy stałej,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Organizator zastrzega sobie możliwość zmiany miejsc oraz terminów rozgrywek, o zmianie miejsca lub terminu rozgrywek Organizator poinformuje zapisanych uczestników turnieju pocztą elektroniczną.",KLAUZULA_ABUZYWNA
"Wykonawcy) pod rygorem nieważności. 7. Wizualizacje, projekty techniczne mebli i instalacji, zostaną udostępnione po wpłaceniu całości zadatku.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Szczęście i dobro każdego ucznia jest nadrzędną wartością dla każdego nauczyciela. §12 Szkoła Podstawowa: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
[drukuje się dla obu wariantów],BEZPIECZNE_POSTANOWIENIE_UMOWNE
Pożyczkodawca informuje Klienta na piśmie o aktualnej wysokości rocznej stopy oprocentowania zadłużenia przeterminowanego. 7.Klient przez cały okres obowiązywania Umowy ma prawo otrzymywać bezpłatnie harmonogram spłaty.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Okres próbny. W przypadku złożenia wypowiedzenia w ciągu pierwszych 14 dni od rozpoczęcia członkostwa albo od wcześniejszego rozpoczęcia treningów, gdy Klubowiczka skorzystała z opcji wcześniejszego rozpoczęcia treningów, Umowa ulega rozwiązaniu z końcem pierwszego miesiąca od rozpoczęcia członkostwa. Członkini nie zostanie obciążona żadnymi dodatkowymi kosztami poza jednorazową opłatą za pakiet startowy, jednorazową opłatą administracyjną i opłatą członkowską za pierwszy miesiąc członkostwa. Mrs. Sporty zwróci Klubowiczce równowartość wpłaconej przez nią jednorazowej opłaty za pakiet startowy, jeśli nie odbyła pierwszego osobistego spotkania z trenerem.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Usługodawca nie dokonuje zwrotów kosztów za pobyt, jeżeli zgon Pensjonariusza nastąpi po upływie dni od daty przyjęcia lub nagłej rezygnacji bez obowiązującego okresu wypowiedzenia",KLAUZULA_ABUZYWNA
Sprzedawca może zmienić ceny energii elektrycznej określone w Tabeli nr 2 poniżej w przypadku zmiany stawki podatku VAT lub podatku akcyzowego.,KLAUZULA_ABUZYWNA
"2.Dla obiektów posiadających ciepłomierze instalacyjne, zasilanych z opomiarowanego węzła grupowego, gdzie zewnętrzna instalacja odbiorcza jest własnością Odbiorców. a)ustalanie ilości pobranego na cele c.o.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Udostępnienie informacji o trybie wnoszenia i rozpatrywania reklamacji,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"6,Zleceniobiorca dokonuje potwierdzenia wyboru oferty finansowej poprzez złożenie podpisu pod wybraną ofertą, zawierającą finalne parametry pozyskanej oferty finansowej. Wybór ten stanowi Decyzję Ostateczną Zleceniodawcy.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
CZEKI KONTO PROSTE ZASADY KONTO OSOBISTE NOBLE/ KONTO OSOBISTE NOBLE PRIVATE BANKING,BEZPIECZNE_POSTANOWIENIE_UMOWNE
2.Do realizacji płatności za pomocą Czeku BLIK uprawniony jest Użytkownik BE lub inna osoba fizyczna. Użytkownik BE przekazując Czek BLIK osobie trzeciej powinien przekazać również Hasło do Czeku BLIK.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
d) nie naliczania należnych odsetek i prowizji (dotyczy zamrożonych środków). § 13. Dyspozycja całkowitej lub częściowej spłaty Kredytu Początek opcji dla kredytu z POLECENIEM ZAPŁATY 1.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
ZAKRES I STANDARD WYKONANIA BUDYNKU I WYKOŃCZENIE LOKALU,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Nabywca oświadcza, że wyraża zgodę na: 2) obciążenie Nieruchomości służebnościami przejazdu, przechodu lub przesyłu stosownie do stanowiska dostawców mediów i konieczności zapewnienia dojazdu i dojścia do nieruchomości sąsiednich, 3) sprzedaż bądź oddanie w odpłatne lub nieodpłatne używanie części infrastruktury na rzecz dostawców mediów w celu zapewnienia mediów i świadczenia innych usług, 4) wydzielenie z Nieruchomości odpowiedniej powierzchniowo działki z przeznaczeniem na lokalizację odpowiedniej infrastruktury przedsiębiorstwa przesyłowego, a następnie jej zbycie na rzecz przedsiębiorstwa przesyłowego lub na ustanowienie na jego rzecz odpowiedniej służebności przechodu i przejazdu do wydzielonej działki",KLAUZULA_ABUZYWNA
"W przypadku różnicy faktycznej powierzchni lokalu mieszkalnego z powierzchnią wynikającą z umowy, wynoszącą więcej niż 2% (dwa procent), Nabywca będzie mieć prawo do odstąpienia od umowy.",KLAUZULA_ABUZYWNA
W przypadku zaistnienia sytuacji opisanej w ust.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Oświadczenie o braku przymusowego położenia stanowi załącznik nr do umowy . Złożenie oświadczenia nie wyłącza możliwości podnoszenia zarzutów w sporze,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Pożyczkobiorca oświadcza, że wyraża zgodę na wizyty Przedstawiciela lub innej osoby upoważnionej przez Pożyczkodawcę w każdym miejscu zamieszkania lub czasowego pobytu, w którym Pożyczkobiorca przebywa w okresie wymagalności należności przysługujących Pożyczkodawcy z tytułu udzielania pożyczki, w związku z uruchomieniem procedury windykacyjnej.",KLAUZULA_ABUZYWNA
Opłata za dni niewykorzystane podlega zwrotowi.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Wynagrodzenia dystrybutora W związku z proponowaną umową dystrybutor otrzymuje wynagrodzenie prowizyjne. Reklamacje 1.Reklamację, skargę lub zażalenie składa się w każdej jednostce PZU Życie SA obsługującej klienta.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Wypowiedzenie umowy ubezpieczenia dodatkowego nie skutkuje wypowiedzeniem umowy ubezpieczenia podstawowego. SUMA UBEZPIECZENIA § 16 1.Ubezpieczający ma prawo wyboru wysokości sumy ubezpieczenia spośród sum ubezpieczenia zaproponowanych przez PZU Życie SA.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Przy zawieraniu pierwszej umowy uczęszczania Dziecka do Przedszkola, pobierana jest jednorazowa opłata wpisowa w wysokości 300,00 zł (słownie: trzysta złotych) nie podlegająca zwrotowi. Opłata jest płatna w terminie 5 dni po podpisaniu umowy w formie przelewu na podane w pkt 1 konto bankowe.",KLAUZULA_ABUZYWNA
"W przypadku późniejszej rezygnacji z pobytu zwrot zaliczki zostanie rozpatrzony indywidualnie. Zwrot zaliczki nastąpi w całości po potrąceniu kosztów manipulacyjnych w wysokości 100 zł., tylko w przypadku zwolnionych miejsc.",KLAUZULA_ABUZYWNA
Należy przesłać taki wniosek na adres korespondencyjny Centrum Medyczne św. Franciszka lub na adres E-mail dane Pacjenta który ma korzystać z abonamentu. Gdzie mogę wykonać badania laboratoryjne?,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Wynagrodzenie za czynności objęte niniejszą umowa wynosi ceny transakcyjnej zbycia Nieruchomości/czynsz najmu za nieruchomość, powiększone o należny podatek VAT płatne w gotówce bądź na rachunek bankowy Pośrednika, wedle uznania Zlecającego",KLAUZULA_ABUZYWNA
Klient zobowiązany jest uregulować powstałe zobowiązania w terminie 3 dni. W innym przypadku uruchomione zostaną działania zabezpieczające.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Nabywca wyraża zgodę: na umieszczenie na elewacji informacji w formie logo i nazwy inwestycji na zasadach określonych odrębną umową,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wypowiedzenie Umowy przez Pożyczkodawcę z przyczyn określonych w ust.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
wyraża zgodę na nieodpłatne umieszczanie nazwiska,KLAUZULA_ABUZYWNA
h)akceptacji jego osoby. §15 Dyrektor może podjąć decyzję o skreśleniu dziecka z listy uczęszczających do placówki na podstawie uchwały Rady Pedagogicznej w następujących przypadkach : ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"i 2.17.Płatności Internetowe - systemy szybkich płatności online, których operatorami są zewnętrzni dostawcy usług. W wypadku zastosowania w Wavelo wymagana jest akceptacja regulaminu operatora płatności.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
﻿UMOWA SPRZEDAŻY ENERGII ELEKTRYCZNEJ NR_________/. sygnatura. .. Zawarta w dn.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Koniec opcji dla kredytu z promesą § 17. Zasady składania i rozpatrywania reklamacji 1.Kredytobiorca ma możliwość złożenia do Banku reklamacji.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Za niewykorzystane bilety wstępu oraz w przypadku wydalenia użytkownika z obiektu, uiszczone opłaty nie są zwracane.",KLAUZULA_ABUZYWNA
Nieodebranie pojazdu lub urządzenia w ciągu 6 miesięcy po upływie dodatkowego terminu wskazanego zgodnie z pkt.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Rozwiązanie Umowy przez Bank 1. Bank jest uprawniony do rozwiązania Umowy z zachowaniem 30 - dniowego okresu wypowiedzenia w razie: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Uczestnikowi nie przysługuje prawo zwrotu pieniędzy za zakupiony bilet w przypadku nie odbycia się, któregokolwiek z elementów dodatkowych nie objętych głównym planem imprezy z przyczyn wskazanych w punkcie 2.3",KLAUZULA_ABUZYWNA
nie ponosi odpowiedzialności za zniszczenie lub zabrudzenie odzieży podczas zajęć,KLAUZULA_ABUZYWNA
"3:  a) numer rachunku, z którego będzie realizowane Zlecenie płatnicze, w formacie IBAN,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"13.Z zastrzeżeniem pkt. 1 - 3 poniżej, Operator potwierdza przyjęcie reklamacji i udziela odpowiedzi na reklamacje na papierze.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"a) Agreement type, b Home Facility, c)starting date,",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"3.Operator ma prawo przeprowadzać okresowe kontrole prawidłowości działania Łącza Sieci Osiedlowej w Lokalu. 0 zamiarze przeprowadzenia kontroli Operator powiadomi Abonenta pisemnie, pocztą elektroniczną lub telefonicznie.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
b)korzystanie z pomocy psychologicznej i pedagogicznej; c)rozwijanie zainteresowań.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
a)Pożyczka refinansowana musi być udzielona przez jeden z podmiotów pożyczkowych związanych umową partnerską z Pośrednikiem Kredytowym w tym zakresie. b)Pożyczkobiorca dokonuje opłaty przygotowawczej na rzecz pożyczki refinansującej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
3.Umowa zostaje zawarta z zastrzeżeniem warunku rozwiązującego. Umowa ulega rozwiązaniu w przypadku spełnienia się jednego z następujących warunków: ,BEZPIECZNE_POSTANOWIENIE_UMOWNE
DEFINICJE Użyte w Regulaminie określenia należy rozumieć jako:  a) Bank – Getin Noble Bank S.A.;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
1 raz w miesiącu do odbioru osobistego w placówce Banku 0 zł 0 zł 0 zł 0 zł 1.3.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku zdarzenia wywołującego szkodę likwidowaną z ubezpieczenia AC, Najemca zobowiązany jest pokryć związane z tym zdarzeniem szkody – utracone korzyści Wynajmującego oraz szkodę związaną z wzrostem składek ubezpieczeniowych AC Wynajmującego do kwoty",KLAUZULA_ABUZYWNA
"§6 Za rzeczy wartościowe PENSJONARIUSZA (pieniądze, biżuteria itp.) pozostawione w pokoju lub na terenie Domu Opieki Społecznej Jawor bez zabezpieczenia ZLECENIOBIORCA nie ponosi odpowiedzialności.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
6.W pozostałych kwestiach do Rachunków Młodzieżowych odnoszą się zapisy Regulaminu rachunków. 7.Lokaty osób małoletnich i ubezwłasnowolnionych mogą być prowadzone wyłącznie jako rachunki indywidualne.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Pożyczkodawca jest uprawniony do jednostronnej zmiany Umowy oraz wprowadzenia zmian w treści załączników do Umowy w przypadku zaistnienia okoliczności: c) wprowadzenie nowych usług, które dotychczas nie były świadczone przez Pożyczkodawcę.",KLAUZULA_ABUZYWNA
OBOWIĄZKI KREDYTOBIORCY (POŻYCZKOBIORCY) I UPRAWNIENIA BANKU,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W okresach międzyświątecznych, kiedy zgłoszona przez Rodziców liczba dzieci, nie przekroczy pięciorga, przedszkole Calineczka zastrzega sobie możliwość zamknięcia przedszkola.",KLAUZULA_ABUZYWNA
a)złożenie Zamówienia poprzez wypełnienie Formularza zamówienia na stronie internetowej Sklepu internetowego; b)złożenie Zamówienia drogą poczty elektronicznej - bok@zoio.pl;,BEZPIECZNE_POSTANOWIENIE_UMOWNE
Bank nalicza odsetki począwszy od dnia powstania niedozwolonego salda do dnia poprzedzającego jego spłatę. 4. Bank prowadzi obsługę Rachunku w formie gotówkowej i bezgotówkowej.,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Jeżeli liczba słuchaczy w grupie spadnie poniżej wymaganego minimum osób , Szkoła ma prawo rozwiązać grupę, proponując Słuchaczowi uczestnictwo w innej grupie o tym samym poziomie,, Szkoła zwraca Słuchaczowi niewykorzystaną część wniesionej przez niego opłaty proporcjonalnie do ilości niezrealizowanych godzin lekcyjnych. W celu uniknięcia rozwiązania grupy, Szkoła zastrzega sobie prawo do podwyższenia opłaty za kurs proporcjonalnie do ilości niewykorzystanych miejsc w grupie lub do proporcjonalnego zmniejszenia ilości godzin. Powyższe postanowienia będą uzgadniane ze Słuchaczem indywidualnie przy zachowaniu prawa Słuchacza do odstąpienia od umowy w razie nie zaakceptowania przez niego propozycji Szkoły.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"4.Operator może, za zgodą Abonenta, odstąpić od doręczania Abonentowi rachunku telefonicznego w formie papierowej. 5.Rachunki telefoniczne mogą być również dostarczane Abonentom w Inny sposób.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wysokość czesnego może być zmieniona w przypadku wzrostu kosztów utrzymania przedszkola/ żłobka. Jednak nie więcej niż o 15%,KLAUZULA_ABUZYWNA
"W przypadku, gdy w trakcie realizacji Przedsięwzięcia Deweloperskiego na Nieruchomości, po zawarciu Umów konieczne będzie dokonanie zmiany udziałów we współwłasności nieruchomości wspólnej , w Umowach Nabywca zobowiązuje się udzielić Deweloperowi lub pracownikowi Dewelopera pełnomocnictwa do dokonania zmiany udziałów w nieruchomości wspólnej .",KLAUZULA_ABUZYWNA
Dyspozycja całkowitej lub częściowej spłaty Kredytu Zasady zarachowywania częściowych spłat Kredytu,BEZPIECZNE_POSTANOWIENIE_UMOWNE
"W przypadku odstąpienia od umowy strony zwracają sobie to, co wzajemnie sobie świadczyły. 5.Towary sprzedawane przez Sprzedawcę mogą być objęte gwarancją udzieloną przez odpowiedniego producenta bądź dystrybutora.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
"Za nieuzasadniony przyjazd osoby wyznaczonej przez Wynajmującego, Najemca zapłaci 100 zł.",KLAUZULA_ABUZYWNA
"Wszelką odpowiedzialność za jakiekolwiek szkody na zdrowiu, życiu lub mieniu osób zwiedzających, wynikającą z naruszenia postanowień niniejszego regulaminu i nieprzestrzegania jego postanowień ponoszą osoby zwiedzające.",KLAUZULA_ABUZYWNA
"Montowane j^nełe fotowołiaiczne mają . letnią zgodnie, z prawem jnawady ukryte i J?? 1st ■ 7.",BEZPIECZNE_POSTANOWIENIE_UMOWNE
Wysokość jednorazowego bezzwrotnego wpisowego wynosi zł.,KLAUZULA_ABUZYWNA
